census_year,geo_code,geography,sex,religion,age_band,yob,population
2021,95FF,Banbridge,female,Catholic,80-84,1937-1941,199.0
2021,95FF,Banbridge,male,Catholic,80-84,1937-1941,124.0
2021,95FF,Banbridge,female,Catholic,85-89,1932-1936,109.0
2021,95FF,Banbridge,male,Catholic,85-89,1932-1936,54.0
2021,95FF,Banbridge,female,Catholic,90+,pre-1932,57.0
2021,95FF,Banbridge,male,Catholic,90+,pre-1932,21.0
2021,95FF,Banbridge,female,Presbyterian,0-4,2017-2021,235.0
2021,95FF,Banbridge,male,Presbyterian,0-4,2017-2021,284.0
2021,95FF,Banbridge,female,Presbyterian,5-9,2012-2016,315.0
2021,95FF,Banbridge,male,Presbyterian,5-9,2012-2016,341.0
2021,95FF,Banbridge,female,Presbyterian,10-14,2007-2011,403.0
2021,95FF,Banbridge,male,Presbyterian,10-14,2007-2011,400.0
2021,95FF,Banbridge,female,Presbyterian,15-19,2002-2006,322.0
2021,95FF,Banbridge,male,Presbyterian,15-19,2002-2006,336.0
2021,95FF,Banbridge,female,Presbyterian,20-24,1997-2001,283.0
2021,95FF,Banbridge,male,Presbyterian,20-24,1997-2001,314.0
2021,95FF,Banbridge,female,Presbyterian,25-29,1992-1996,284.0
2021,95FF,Banbridge,male,Presbyterian,25-29,1992-1996,289.0
2021,95FF,Banbridge,female,Presbyterian,30-34,1987-1991,328.0
2021,95FF,Banbridge,male,Presbyterian,30-34,1987-1991,325.0
2021,95FF,Banbridge,female,Presbyterian,35-39,1982-1986,381.0
2021,95FF,Banbridge,male,Presbyterian,35-39,1982-1986,339.0
2021,95FF,Banbridge,female,Presbyterian,40-44,1977-1981,369.0
2021,95FF,Banbridge,male,Presbyterian,40-44,1977-1981,348.0
2021,95FF,Banbridge,female,Presbyterian,45-49,1972-1976,439.0
2021,95FF,Banbridge,male,Presbyterian,45-49,1972-1976,422.0
2021,95FF,Banbridge,female,Presbyterian,50-54,1967-1971,494.0
2021,95FF,Banbridge,male,Presbyterian,50-54,1967-1971,483.0
2021,95FF,Banbridge,female,Presbyterian,55-59,1962-1966,474.0
2021,95FF,Banbridge,male,Presbyterian,55-59,1962-1966,493.0
2021,95FF,Banbridge,female,Presbyterian,60-64,1957-1961,419.0
2021,95FF,Banbridge,male,Presbyterian,60-64,1957-1961,423.0
2021,95FF,Banbridge,female,Presbyterian,65-69,1952-1956,353.0
2021,95FF,Banbridge,male,Presbyterian,65-69,1952-1956,357.0
2021,95FF,Banbridge,female,Presbyterian,70-74,1947-1951,377.0
2021,95FF,Banbridge,male,Presbyterian,70-74,1947-1951,320.0
2021,95FF,Banbridge,female,Presbyterian,75-79,1942-1946,321.0
2021,95FF,Banbridge,male,Presbyterian,75-79,1942-1946,296.0
2021,95FF,Banbridge,female,Presbyterian,80-84,1937-1941,223.0
2021,95FF,Banbridge,male,Presbyterian,80-84,1937-1941,193.0
2021,95FF,Banbridge,female,Presbyterian,85-89,1932-1936,148.0
2021,95FF,Banbridge,male,Presbyterian,85-89,1932-1936,82.0
2021,95FF,Banbridge,female,Presbyterian,90+,pre-1932,98.0
2021,95FF,Banbridge,male,Presbyterian,90+,pre-1932,46.0
2021,95FF,Banbridge,female,Church of Ireland,0-4,2017-2021,137.0
2021,95FF,Banbridge,male,Church of Ireland,0-4,2017-2021,124.0
2021,95FF,Banbridge,female,Church of Ireland,5-9,2012-2016,217.0
2021,95FF,Banbridge,male,Church of Ireland,5-9,2012-2016,205.0
2021,95FF,Banbridge,female,Church of Ireland,10-14,2007-2011,255.0
2021,95FF,Banbridge,male,Church of Ireland,10-14,2007-2011,240.0
2021,95FF,Banbridge,female,Church of Ireland,15-19,2002-2006,205.0
2021,95FF,Banbridge,male,Church of Ireland,15-19,2002-2006,201.0
2021,95FF,Banbridge,female,Church of Ireland,20-24,1997-2001,161.0
2021,95FF,Banbridge,male,Church of Ireland,20-24,1997-2001,153.0
2021,95FF,Banbridge,female,Church of Ireland,25-29,1992-1996,134.0
2021,95FF,Banbridge,male,Church of Ireland,25-29,1992-1996,152.0
2021,95FF,Banbridge,female,Church of Ireland,30-34,1987-1991,182.0
2021,95FF,Banbridge,male,Church of Ireland,30-34,1987-1991,174.0
2021,95FF,Banbridge,female,Church of Ireland,35-39,1982-1986,221.0
2021,95FF,Banbridge,male,Church of Ireland,35-39,1982-1986,177.0
2021,95FF,Banbridge,female,Church of Ireland,40-44,1977-1981,248.0
2021,95FF,Banbridge,male,Church of Ireland,40-44,1977-1981,191.0
2021,95FF,Banbridge,female,Church of Ireland,45-49,1972-1976,260.0
2021,95FF,Banbridge,male,Church of Ireland,45-49,1972-1976,247.0
2021,95FF,Banbridge,female,Church of Ireland,50-54,1967-1971,311.0
2021,95FF,Banbridge,male,Church of Ireland,50-54,1967-1971,292.0
2021,95FF,Banbridge,female,Church of Ireland,55-59,1962-1966,315.0
2021,95FF,Banbridge,male,Church of Ireland,55-59,1962-1966,322.0
2021,95FF,Banbridge,female,Church of Ireland,60-64,1957-1961,264.0
2021,95FF,Banbridge,male,Church of Ireland,60-64,1957-1961,284.0
2021,95FF,Banbridge,female,Church of Ireland,65-69,1952-1956,178.0
2021,95FF,Banbridge,male,Church of Ireland,65-69,1952-1956,225.0
2021,95FF,Banbridge,female,Church of Ireland,70-74,1947-1951,205.0
2021,95FF,Banbridge,male,Church of Ireland,70-74,1947-1951,179.0
2021,95FF,Banbridge,female,Church of Ireland,75-79,1942-1946,185.0
2021,95FF,Banbridge,male,Church of Ireland,75-79,1942-1946,147.0
2021,95FF,Banbridge,female,Church of Ireland,80-84,1937-1941,133.0
2021,95FF,Banbridge,male,Church of Ireland,80-84,1937-1941,96.0
2021,95FF,Banbridge,female,Church of Ireland,85-89,1932-1936,96.0
2021,95FF,Banbridge,male,Church of Ireland,85-89,1932-1936,52.0
2021,95FF,Banbridge,female,Church of Ireland,90+,pre-1932,50.0
2021,95FF,Banbridge,male,Church of Ireland,90+,pre-1932,24.0
2021,95FF,Banbridge,female,Methodist,0-4,2017-2021,8.0
2021,95FF,Banbridge,male,Methodist,0-4,2017-2021,7.0
2021,95FF,Banbridge,female,Methodist,5-9,2012-2016,20.0
2021,95FF,Banbridge,male,Methodist,5-9,2012-2016,20.0
2021,95FF,Banbridge,female,Methodist,10-14,2007-2011,20.0
2021,95FF,Banbridge,male,Methodist,10-14,2007-2011,21.0
2021,95FF,Banbridge,female,Methodist,15-19,2002-2006,21.0
2021,95FF,Banbridge,male,Methodist,15-19,2002-2006,20.0
2021,95FF,Banbridge,female,Methodist,20-24,1997-2001,18.0
2021,95FF,Banbridge,male,Methodist,20-24,1997-2001,15.0
2021,95FF,Banbridge,female,Methodist,25-29,1992-1996,14.0
2021,95FF,Banbridge,male,Methodist,25-29,1992-1996,15.0
2021,95FF,Banbridge,female,Methodist,30-34,1987-1991,21.0
2021,95FF,Banbridge,male,Methodist,30-34,1987-1991,12.0
2021,95FF,Banbridge,female,Methodist,35-39,1982-1986,30.0
2021,95FF,Banbridge,male,Methodist,35-39,1982-1986,10.0
2021,95FF,Banbridge,female,Methodist,40-44,1977-1981,23.0
2021,95FF,Banbridge,male,Methodist,40-44,1977-1981,19.0
2021,95FF,Banbridge,female,Methodist,45-49,1972-1976,28.0
2021,95FF,Banbridge,male,Methodist,45-49,1972-1976,27.0
2021,95FF,Banbridge,female,Methodist,50-54,1967-1971,32.0
2021,95FF,Banbridge,male,Methodist,50-54,1967-1971,17.0
2021,95FF,Banbridge,female,Methodist,55-59,1962-1966,51.0
2021,95FF,Banbridge,male,Methodist,55-59,1962-1966,47.0
2021,95FF,Banbridge,female,Methodist,60-64,1957-1961,26.0
2021,95FF,Banbridge,male,Methodist,60-64,1957-1961,36.0
2021,95FF,Banbridge,female,Methodist,65-69,1952-1956,16.0
2021,95FF,Banbridge,male,Methodist,65-69,1952-1956,11.0
2021,95FF,Banbridge,female,Methodist,70-74,1947-1951,26.0
2021,95FF,Banbridge,male,Methodist,70-74,1947-1951,13.0
2021,95FF,Banbridge,female,Methodist,75-79,1942-1946,34.0
2021,95FF,Banbridge,male,Methodist,75-79,1942-1946,23.0
2021,95FF,Banbridge,female,Methodist,80-84,1937-1941,23.0
2021,95FF,Banbridge,male,Methodist,80-84,1937-1941,19.0
2021,95FF,Banbridge,female,Methodist,85-89,1932-1936,16.0
2021,95FF,Banbridge,male,Methodist,85-89,1932-1936,18.0
2021,95FF,Banbridge,female,Methodist,90+,pre-1932,8.0
2021,95FF,Banbridge,male,Methodist,90+,pre-1932,2.0
2021,95FF,Banbridge,female,Other Christian,0-4,2017-2021,118.0
2021,95FF,Banbridge,male,Other Christian,0-4,2017-2021,137.0
2021,95FF,Banbridge,female,Other Christian,5-9,2012-2016,185.0
2021,95FF,Banbridge,male,Other Christian,5-9,2012-2016,189.0
2021,95FF,Banbridge,female,Other Christian,10-14,2007-2011,214.0
2021,95FF,Banbridge,male,Other Christian,10-14,2007-2011,162.0
2021,95FF,Banbridge,female,Other Christian,15-19,2002-2006,149.0
2021,95FF,Banbridge,male,Other Christian,15-19,2002-2006,156.0
2021,95FF,Banbridge,female,Other Christian,20-24,1997-2001,136.0
2021,95FF,Banbridge,male,Other Christian,20-24,1997-2001,100.0
2021,95FF,Banbridge,female,Other Christian,25-29,1992-1996,119.0
2021,95FF,Banbridge,male,Other Christian,25-29,1992-1996,129.0
2021,95FF,Banbridge,female,Other Christian,30-34,1987-1991,161.0
2021,95FF,Banbridge,male,Other Christian,30-34,1987-1991,121.0
2021,95FF,Banbridge,female,Other Christian,35-39,1982-1986,175.0
2021,95FF,Banbridge,male,Other Christian,35-39,1982-1986,146.0
2021,95FF,Banbridge,female,Other Christian,40-44,1977-1981,165.0
2021,95FF,Banbridge,male,Other Christian,40-44,1977-1981,166.0
2021,95FF,Banbridge,female,Other Christian,45-49,1972-1976,213.0
2021,95FF,Banbridge,male,Other Christian,45-49,1972-1976,169.0
2021,95FF,Banbridge,female,Other Christian,50-54,1967-1971,179.0
2021,95FF,Banbridge,male,Other Christian,50-54,1967-1971,168.0
2021,95FF,Banbridge,female,Other Christian,55-59,1962-1966,181.0
2021,95FF,Banbridge,male,Other Christian,55-59,1962-1966,179.0
2021,95FF,Banbridge,female,Other Christian,60-64,1957-1961,147.0
2021,95FF,Banbridge,male,Other Christian,60-64,1957-1961,147.0
2021,95FF,Banbridge,female,Other Christian,65-69,1952-1956,121.0
2021,95FF,Banbridge,male,Other Christian,65-69,1952-1956,114.0
2021,95FF,Banbridge,female,Other Christian,70-74,1947-1951,151.0
2021,95FF,Banbridge,male,Other Christian,70-74,1947-1951,111.0
2021,95FF,Banbridge,female,Other Christian,75-79,1942-1946,102.0
2021,95FF,Banbridge,male,Other Christian,75-79,1942-1946,107.0
2021,95FF,Banbridge,female,Other Christian,80-84,1937-1941,81.0
2021,95FF,Banbridge,male,Other Christian,80-84,1937-1941,59.0
2021,95FF,Banbridge,female,Other Christian,85-89,1932-1936,36.0
2021,95FF,Banbridge,male,Other Christian,85-89,1932-1936,28.0
2021,95FF,Banbridge,female,Other Christian,90+,pre-1932,27.0
2021,95FF,Banbridge,male,Other Christian,90+,pre-1932,9.0
2021,95FF,Banbridge,female,Other religions,0-4,2017-2021,13.0
2021,95FF,Banbridge,male,Other religions,0-4,2017-2021,12.0
2021,95FF,Banbridge,female,Other religions,5-9,2012-2016,25.0
2021,95FF,Banbridge,male,Other religions,5-9,2012-2016,12.0
2021,95FF,Banbridge,female,Other religions,10-14,2007-2011,15.0
2021,95FF,Banbridge,male,Other religions,10-14,2007-2011,25.0
2021,95FF,Banbridge,female,Other religions,15-19,2002-2006,10.0
2021,95FF,Banbridge,male,Other religions,15-19,2002-2006,17.0
2021,95FF,Banbridge,female,Other religions,20-24,1997-2001,11.0
2021,95FF,Banbridge,male,Other religions,20-24,1997-2001,8.0
2021,95FF,Banbridge,female,Other religions,25-29,1992-1996,19.0
2021,95FF,Banbridge,male,Other religions,25-29,1992-1996,8.0
2021,95FF,Banbridge,female,Other religions,30-34,1987-1991,26.0
2021,95FF,Banbridge,male,Other religions,30-34,1987-1991,11.0
2021,95FF,Banbridge,female,Other religions,35-39,1982-1986,14.0
2021,95FF,Banbridge,male,Other religions,35-39,1982-1986,24.0
2021,95FF,Banbridge,female,Other religions,40-44,1977-1981,20.0
2021,95FF,Banbridge,male,Other religions,40-44,1977-1981,25.0
2021,95FF,Banbridge,female,Other religions,45-49,1972-1976,20.0
2021,95FF,Banbridge,male,Other religions,45-49,1972-1976,18.0
2021,95FF,Banbridge,female,Other religions,50-54,1967-1971,15.0
2021,95FF,Banbridge,male,Other religions,50-54,1967-1971,15.0
2021,95FF,Banbridge,female,Other religions,55-59,1962-1966,16.0
2021,95FF,Banbridge,male,Other religions,55-59,1962-1966,13.0
2021,95FF,Banbridge,female,Other religions,60-64,1957-1961,13.0
2021,95FF,Banbridge,male,Other religions,60-64,1957-1961,12.0
2021,95FF,Banbridge,female,Other religions,65-69,1952-1956,9.0
2021,95FF,Banbridge,male,Other religions,65-69,1952-1956,11.0
2021,95FF,Banbridge,female,Other religions,70-74,1947-1951,8.0
2021,95FF,Banbridge,male,Other religions,70-74,1947-1951,7.0
2021,95FF,Banbridge,female,Other religions,75-79,1942-1946,3.0
2021,95FF,Banbridge,male,Other religions,75-79,1942-1946,3.0
2021,95FF,Banbridge,female,Other religions,80-84,1937-1941,4.0
2021,95FF,Banbridge,male,Other religions,80-84,1937-1941,1.0
2021,95FF,Banbridge,female,Other religions,85-89,1932-1936,3.0
2021,95FF,Banbridge,male,Other religions,85-89,1932-1936,1.0
2021,95FF,Banbridge,female,Other religions,90+,pre-1932,1.0
2021,95FF,Banbridge,male,Other religions,90+,pre-1932,0.0
2021,95FF,Banbridge,female,No religion,0-4,2017-2021,396.0
2021,95FF,Banbridge,male,No religion,0-4,2017-2021,416.0
2021,95FF,Banbridge,female,No religion,5-9,2012-2016,340.0
2021,95FF,Banbridge,male,No religion,5-9,2012-2016,399.0
2021,95FF,Banbridge,female,No religion,10-14,2007-2011,317.0
2021,95FF,Banbridge,male,No religion,10-14,2007-2011,325.0
2021,95FF,Banbridge,female,No religion,15-19,2002-2006,316.0
2021,95FF,Banbridge,male,No religion,15-19,2002-2006,288.0
2021,95FF,Banbridge,female,No religion,20-24,1997-2001,290.0
2021,95FF,Banbridge,male,No religion,20-24,1997-2001,367.0
2021,95FF,Banbridge,female,No religion,25-29,1992-1996,361.0
2021,95FF,Banbridge,male,No religion,25-29,1992-1996,370.0
2021,95FF,Banbridge,female,No religion,30-34,1987-1991,362.0
2021,95FF,Banbridge,male,No religion,30-34,1987-1991,407.0
2021,95FF,Banbridge,female,No religion,35-39,1982-1986,305.0
2021,95FF,Banbridge,male,No religion,35-39,1982-1986,358.0
2021,95FF,Banbridge,female,No religion,40-44,1977-1981,313.0
2021,95FF,Banbridge,male,No religion,40-44,1977-1981,340.0
2021,95FF,Banbridge,female,No religion,45-49,1972-1976,248.0
2021,95FF,Banbridge,male,No religion,45-49,1972-1976,316.0
2021,95FF,Banbridge,female,No religion,50-54,1967-1971,266.0
2021,95FF,Banbridge,male,No religion,50-54,1967-1971,363.0
2021,95FF,Banbridge,female,No religion,55-59,1962-1966,214.0
2021,95FF,Banbridge,male,No religion,55-59,1962-1966,289.0
2021,95FF,Banbridge,female,No religion,60-64,1957-1961,179.0
2021,95FF,Banbridge,male,No religion,60-64,1957-1961,235.0
2021,95FF,Banbridge,female,No religion,65-69,1952-1956,92.0
2021,95FF,Banbridge,male,No religion,65-69,1952-1956,162.0
2021,95FF,Banbridge,female,No religion,70-74,1947-1951,63.0
2021,95FF,Banbridge,male,No religion,70-74,1947-1951,108.0
2021,95FF,Banbridge,female,No religion,75-79,1942-1946,33.0
2021,95FF,Banbridge,male,No religion,75-79,1942-1946,58.0
2021,95FF,Banbridge,female,No religion,80-84,1937-1941,21.0
2021,95FF,Banbridge,male,No religion,80-84,1937-1941,15.0
2021,95FF,Banbridge,female,No religion,85-89,1932-1936,14.0
2021,95FF,Banbridge,male,No religion,85-89,1932-1936,7.0
2021,95FF,Banbridge,female,No religion,90+,pre-1932,3.0
2021,95FF,Banbridge,male,No religion,90+,pre-1932,3.0
2021,95FF,Banbridge,female,Not stated,0-4,2017-2021,15.0
2021,95FF,Banbridge,male,Not stated,0-4,2017-2021,15.0
2021,95FF,Banbridge,female,Not stated,5-9,2012-2016,13.0
2021,95FF,Banbridge,male,Not stated,5-9,2012-2016,15.0
2021,95FF,Banbridge,female,Not stated,10-14,2007-2011,13.0
2021,95FF,Banbridge,male,Not stated,10-14,2007-2011,11.0
2021,95FF,Banbridge,female,Not stated,15-19,2002-2006,13.0
2021,95FF,Banbridge,male,Not stated,15-19,2002-2006,17.0
2021,95FF,Banbridge,female,Not stated,20-24,1997-2001,6.0
2021,95FF,Banbridge,male,Not stated,20-24,1997-2001,10.0
2021,95FF,Banbridge,female,Not stated,25-29,1992-1996,20.0
2021,95FF,Banbridge,male,Not stated,25-29,1992-1996,15.0
2021,95FF,Banbridge,female,Not stated,30-34,1987-1991,15.0
2021,95FF,Banbridge,male,Not stated,30-34,1987-1991,24.0
2021,95FF,Banbridge,female,Not stated,35-39,1982-1986,10.0
2021,95FF,Banbridge,male,Not stated,35-39,1982-1986,10.0
2021,95FF,Banbridge,female,Not stated,40-44,1977-1981,7.0
2021,95FF,Banbridge,male,Not stated,40-44,1977-1981,15.0
2021,95FF,Banbridge,female,Not stated,45-49,1972-1976,9.0
2021,95FF,Banbridge,male,Not stated,45-49,1972-1976,17.0
2021,95FF,Banbridge,female,Not stated,50-54,1967-1971,10.0
2021,95FF,Banbridge,male,Not stated,50-54,1967-1971,17.0
2021,95FF,Banbridge,female,Not stated,55-59,1962-1966,19.0
2021,95FF,Banbridge,male,Not stated,55-59,1962-1966,13.0
2021,95FF,Banbridge,female,Not stated,60-64,1957-1961,18.0
2021,95FF,Banbridge,male,Not stated,60-64,1957-1961,31.0
2021,95FF,Banbridge,female,Not stated,65-69,1952-1956,23.0
2021,95FF,Banbridge,male,Not stated,65-69,1952-1956,25.0
2021,95FF,Banbridge,female,Not stated,70-74,1947-1951,28.0
2021,95FF,Banbridge,male,Not stated,70-74,1947-1951,30.0
2021,95FF,Banbridge,female,Not stated,75-79,1942-1946,29.0
2021,95FF,Banbridge,male,Not stated,75-79,1942-1946,19.0
2021,95FF,Banbridge,female,Not stated,80-84,1937-1941,15.0
2021,95FF,Banbridge,male,Not stated,80-84,1937-1941,17.0
2021,95FF,Banbridge,female,Not stated,85-89,1932-1936,19.0
2021,95FF,Banbridge,male,Not stated,85-89,1932-1936,8.0
2021,95FF,Banbridge,female,Not stated,90+,pre-1932,9.0
2021,95FF,Banbridge,male,Not stated,90+,pre-1932,4.0
2021,95GG,Belfast,female,Catholic,0-4,2017-2021,3458.0
2021,95GG,Belfast,male,Catholic,0-4,2017-2021,3720.0
2021,95GG,Belfast,female,Catholic,5-9,2012-2016,3936.0
2021,95GG,Belfast,male,Catholic,5-9,2012-2016,4200.0
2021,95GG,Belfast,female,Catholic,10-14,2007-2011,4028.0
2021,95GG,Belfast,male,Catholic,10-14,2007-2011,4222.0
2021,95GG,Belfast,female,Catholic,15-19,2002-2006,4393.0
2021,95GG,Belfast,male,Catholic,15-19,2002-2006,4096.0
2021,95GG,Belfast,female,Catholic,20-24,1997-2001,5585.0
2021,95GG,Belfast,male,Catholic,20-24,1997-2001,5217.0
2021,95GG,Belfast,female,Catholic,25-29,1992-1996,4755.0
2021,95GG,Belfast,male,Catholic,25-29,1992-1996,4157.0
2021,95GG,Belfast,female,Catholic,30-34,1987-1991,4926.0
2021,95GG,Belfast,male,Catholic,30-34,1987-1991,3929.0
2021,95GG,Belfast,female,Catholic,35-39,1982-1986,4701.0
2021,95GG,Belfast,male,Catholic,35-39,1982-1986,3822.0
2021,95GG,Belfast,female,Catholic,40-44,1977-1981,4141.0
2021,95GG,Belfast,male,Catholic,40-44,1977-1981,3439.0
2021,95GG,Belfast,female,Catholic,45-49,1972-1976,3706.0
2021,95GG,Belfast,male,Catholic,45-49,1972-1976,3182.0
2021,95GG,Belfast,female,Catholic,50-54,1967-1971,4236.0
2021,95GG,Belfast,male,Catholic,50-54,1967-1971,3670.0
2021,95GG,Belfast,female,Catholic,55-59,1962-1966,4591.0
2021,95GG,Belfast,male,Catholic,55-59,1962-1966,3904.0
2021,95GG,Belfast,female,Catholic,60-64,1957-1961,3906.0
2021,95GG,Belfast,male,Catholic,60-64,1957-1961,3369.0
2021,95GG,Belfast,female,Catholic,65-69,1952-1956,2898.0
2021,95GG,Belfast,male,Catholic,65-69,1952-1956,2432.0
2021,95GG,Belfast,female,Catholic,70-74,1947-1951,2293.0
2021,95GG,Belfast,male,Catholic,70-74,1947-1951,1906.0
2021,95GG,Belfast,female,Catholic,75-79,1942-1946,1867.0
2021,95GG,Belfast,male,Catholic,75-79,1942-1946,1437.0
2021,95GG,Belfast,female,Catholic,80-84,1937-1941,1379.0
2021,95GG,Belfast,male,Catholic,80-84,1937-1941,870.0
2021,95GG,Belfast,female,Catholic,85-89,1932-1936,958.0
2021,95GG,Belfast,male,Catholic,85-89,1932-1936,482.0
2021,95GG,Belfast,female,Catholic,90+,pre-1932,544.0
2021,95GG,Belfast,male,Catholic,90+,pre-1932,189.0
2021,95GG,Belfast,female,Presbyterian,0-4,2017-2021,764.0
2021,95GG,Belfast,male,Presbyterian,0-4,2017-2021,762.0
2021,95GG,Belfast,female,Presbyterian,5-9,2012-2016,1044.0
2021,95GG,Belfast,male,Presbyterian,5-9,2012-2016,960.0
2021,95GG,Belfast,female,Presbyterian,10-14,2007-2011,1036.0
2021,95GG,Belfast,male,Presbyterian,10-14,2007-2011,1020.0
2021,95GG,Belfast,female,Presbyterian,15-19,2002-2006,1024.0
2021,95GG,Belfast,male,Presbyterian,15-19,2002-2006,1056.0
2021,95GG,Belfast,female,Presbyterian,20-24,1997-2001,1074.0
2021,95GG,Belfast,male,Presbyterian,20-24,1997-2001,1091.0
2021,95GG,Belfast,female,Presbyterian,25-29,1992-1996,1033.0
2021,95GG,Belfast,male,Presbyterian,25-29,1992-1996,892.0
2021,95GG,Belfast,female,Presbyterian,30-34,1987-1991,1227.0
2021,95GG,Belfast,male,Presbyterian,30-34,1987-1991,984.0
2021,95GG,Belfast,female,Presbyterian,35-39,1982-1986,1166.0
2021,95GG,Belfast,male,Presbyterian,35-39,1982-1986,1022.0
2021,95GG,Belfast,female,Presbyterian,40-44,1977-1981,1042.0
2021,95GG,Belfast,male,Presbyterian,40-44,1977-1981,934.0
2021,95GG,Belfast,female,Presbyterian,45-49,1972-1976,1091.0
2021,95GG,Belfast,male,Presbyterian,45-49,1972-1976,1007.0
2021,95GG,Belfast,female,Presbyterian,50-54,1967-1971,1251.0
2021,95GG,Belfast,male,Presbyterian,50-54,1967-1971,1171.0
2021,95GG,Belfast,female,Presbyterian,55-59,1962-1966,1396.0
2021,95GG,Belfast,male,Presbyterian,55-59,1962-1966,1326.0
2021,95GG,Belfast,female,Presbyterian,60-64,1957-1961,1398.0
2021,95GG,Belfast,male,Presbyterian,60-64,1957-1961,1240.0
2021,95GG,Belfast,female,Presbyterian,65-69,1952-1956,988.0
2021,95GG,Belfast,male,Presbyterian,65-69,1952-1956,1043.0
2021,95GG,Belfast,female,Presbyterian,70-74,1947-1951,990.0
2021,95GG,Belfast,male,Presbyterian,70-74,1947-1951,889.0
2021,95GG,Belfast,female,Presbyterian,75-79,1942-1946,996.0
2021,95GG,Belfast,male,Presbyterian,75-79,1942-1946,768.0
2021,95GG,Belfast,female,Presbyterian,80-84,1937-1941,741.0
2021,95GG,Belfast,male,Presbyterian,80-84,1937-1941,534.0
2021,95GG,Belfast,female,Presbyterian,85-89,1932-1936,585.0
2021,95GG,Belfast,male,Presbyterian,85-89,1932-1936,339.0
2021,95GG,Belfast,female,Presbyterian,90+,pre-1932,404.0
2021,95GG,Belfast,male,Presbyterian,90+,pre-1932,142.0
2021,95GG,Belfast,female,Church of Ireland,0-4,2017-2021,387.0
2021,95GG,Belfast,male,Church of Ireland,0-4,2017-2021,429.0
2021,95GG,Belfast,female,Church of Ireland,5-9,2012-2016,528.0
2021,95GG,Belfast,male,Church of Ireland,5-9,2012-2016,526.0
2021,95GG,Belfast,female,Church of Ireland,10-14,2007-2011,601.0
